latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight
40.025357,-74.666054,4567,5043,2025-01-17,1540,L9,OLI-2,H,D
40.025626,-74.665701,4568,5042,2025-01-17,1540,L9,OLI-2,H,D
40.025356,-74.665703,4568,5043,2025-01-17,1540,L9,OLI-2,H,D
40.025086,-74.665704,4568,5044,2025-01-17,1540,L9,OLI-2,H,D
40.025625,-74.66535,4569,5042,2025-01-17,1540,L9,OLI-2,H,D
40.025355,-74.665351,4569,5043,2025-01-17,1540,L9,OLI-2,H,D
40.025085,-74.665352,4569,5044,2025-01-17,1540,L9,OLI-2,H,D
40.115815,-74.636392,4650,4708,2025-01-17,1540,L9,OLI-2,H,D
40.115544,-74.636394,4650,4709,2025-01-17,1540,L9,OLI-2,M,D
39.393547,-74.631809,4674,7380,2025-01-17,1540,L9,OLI-2,H,D
39.833436,-74.579685,4816,5752,2025-01-17,1540,L9,OLI-2,M,D
39.833435,-74.579335,4817,5752,2025-01-17,1540,L9,OLI-2,H,D
39.833164,-74.579337,4817,5753,2025-01-17,1540,L9,OLI-2,H,D
40.152353,-74.571738,4833,4572,2025-01-17,1540,L9,OLI-2,M,D
39.422965,-74.542429,4930,7270,2025-01-17,1540,L9,OLI-2,H,D
39.422963,-74.54208,4931,7270,2025-01-17,1540,L9,OLI-2,H,D
39.422693,-74.542082,4931,7271,2025-01-17,1540,L9,OLI-2,M,D
40.119761,-74.531103,4949,4692,2025-01-17,1540,L9,OLI-2,H,D
40.119491,-74.531105,4949,4693,2025-01-17,1540,L9,OLI-2,H,D
40.119759,-74.530751,4950,4692,2025-01-17,1540,L9,OLI-2,H,D
40.119489,-74.530752,4950,4693,2025-01-17,1540,L9,OLI-2,L,D
40.208372,-74.404289,5307,4362,2025-01-17,1540,L9,OLI-2,H,D
40.132425,-74.404952,5307,4643,2025-01-17,1540,L9,OLI-2,H,D
40.132155,-74.404955,5307,4644,2025-01-17,1540,L9,OLI-2,H,D
40.598328,-74.395168,5323,2919,2025-01-17,1540,L9,OLI-2,H,D
40.024495,-74.250495,5749,5039,2025-01-17,1540,L9,OLI-2,H,D
40.024225,-74.250498,5749,5040,2025-01-17,1540,L9,OLI-2,M,D
40.024763,-74.25014,5750,5038,2025-01-17,1540,L9,OLI-2,H,D
40.024493,-74.250143,5750,5039,2025-01-17,1540,L9,OLI-2,H,D
40.024223,-74.250146,5750,5040,2025-01-17,1540,L9,OLI-2,H,D
40.024491,-74.249792,5751,5039,2025-01-17,1540,L9,OLI-2,M,D
40.057432,-74.244506,5765,4917,2025-01-17,1540,L9,OLI-2,H,D
40.517087,-74.23158,5787,3216,2025-01-17,1540,L9,OLI-2,H,D
40.634638,-74.229524,5789,2781,2025-01-17,1540,L9,OLI-2,H,D
40.635159,-74.22668,5797,2779,2025-01-17,1540,L9,OLI-2,H,D
40.663525,-74.224933,5801,2674,2025-01-17,1540,L9,OLI-2,H,D
40.663255,-74.224936,5801,2675,2025-01-17,1540,L9,OLI-2,H,D
40.66352,-74.224223,5803,2674,2025-01-17,1540,L9,OLI-2,H,D
40.632981,-74.224222,5804,2787,2025-01-17,1540,L9,OLI-2,M,D
40.578356,-74.219536,5819,2989,2025-01-17,1540,L9,OLI-2,H,D
40.578086,-74.21954,5819,2990,2025-01-17,1540,L9,OLI-2,H,D
40.636436,-74.215668,5828,2774,2025-01-17,1540,L9,OLI-2,H,D
40.636166,-74.215671,5828,2775,2025-01-17,1540,L9,OLI-2,H,D
40.636434,-74.215313,5829,2774,2025-01-17,1540,L9,OLI-2,H,D
40.636164,-74.215316,5829,2775,2025-01-17,1540,L9,OLI-2,H,D
40.635894,-74.215319,5829,2776,2025-01-17,1540,L9,OLI-2,M,D
40.001854,-74.219111,5839,5122,2025-01-17,1540,L9,OLI-2,H,D
40.600188,-74.210773,5843,2908,2025-01-17,1540,L9,OLI-2,H,D
40.590189,-74.21089,5843,2945,2025-01-17,1540,L9,OLI-2,H,D
40.589919,-74.210894,5843,2946,2025-01-17,1540,L9,OLI-2,H,D
40.600186,-74.210418,5844,2908,2025-01-17,1540,L9,OLI-2,H,D
40.590457,-74.210533,5844,2944,2025-01-17,1540,L9,OLI-2,M,D
40.590187,-74.210536,5844,2945,2025-01-17,1540,L9,OLI-2,H,D
40.589917,-74.210539,5844,2946,2025-01-17,1540,L9,OLI-2,H,D
40.590184,-74.210181,5845,2945,2025-01-17,1540,L9,OLI-2,H,D
40.627188,-74.206908,5853,2808,2025-01-17,1540,L9,OLI-2,H,D
40.626918,-74.206911,5853,2809,2025-01-17,1540,L9,OLI-2,H,D
40.546386,-74.207862,5853,3107,2025-01-17,1540,L9,OLI-2,H,D
40.627456,-74.20655,5854,2807,2025-01-17,1540,L9,OLI-2,M,D
40.627185,-74.206553,5854,2808,2025-01-17,1540,L9,OLI-2,H,D
40.626915,-74.206556,5854,2809,2025-01-17,1540,L9,OLI-2,H,D
40.539352,-74.206882,5856,3133,2025-01-17,1540,L9,OLI-2,H,D
40.546347,-74.202194,5869,3107,2025-01-17,1540,L9,OLI-2,H,D
40.544448,-74.201153,5872,3114,2025-01-17,1540,L9,OLI-2,H,D
40.538773,-74.201221,5872,3135,2025-01-17,1540,L9,OLI-2,H,D
40.536876,-74.200535,5874,3142,2025-01-17,1540,L9,OLI-2,H,D
40.544929,-74.192645,5896,3112,2025-01-17,1540,L9,OLI-2,H,D
40.57625,-74.18837,5907,2996,2025-01-17,1540,L9,OLI-2,H,D
40.57598,-74.188373,5907,2997,2025-01-17,1540,L9,OLI-2,H,D
40.576518,-74.188012,5908,2995,2025-01-17,1540,L9,OLI-2,H,D
40.576247,-74.188015,5908,2996,2025-01-17,1540,L9,OLI-2,H,D
40.575977,-74.188019,5908,2997,2025-01-17,1540,L9,OLI-2,H,D
39.760025,-74.19208,5924,6016,2025-01-17,1540,L9,OLI-2,H,D
39.759755,-74.192084,5924,6017,2025-01-17,1540,L9,OLI-2,H,D
39.760023,-74.19173,5925,6016,2025-01-17,1540,L9,OLI-2,H,D
40.602655,-74.177058,5938,2898,2025-01-17,1540,L9,OLI-2,M,D
40.602385,-74.177062,5938,2899,2025-01-17,1540,L9,OLI-2,H,D
40.602115,-74.177065,5938,2900,2025-01-17,1540,L9,OLI-2,H,D
40.754241,-74.136099,6048,2336,2025-01-17,1540,L9,OLI-2,H,D
39.998306,-74.137969,6070,5133,2025-01-17,1540,L9,OLI-2,H,D
40.889005,-74.124021,6077,1837,2025-01-17,1540,L9,OLI-2,H,D
40.88927,-74.123306,6079,1836,2025-01-17,1540,L9,OLI-2,H,D
40.888994,-74.122597,6081,1837,2025-01-17,1540,L9,OLI-2,H,D
40.887914,-74.122611,6081,1841,2025-01-17,1540,L9,OLI-2,H,D
40.886022,-74.122636,6081,1848,2025-01-17,1540,L9,OLI-2,H,D
40.888986,-74.121529,6084,1837,2025-01-17,1540,L9,OLI-2,H,D
40.887095,-74.121554,6084,1844,2025-01-17,1540,L9,OLI-2,H,D
40.888984,-74.121173,6085,1837,2025-01-17,1540,L9,OLI-2,H,D
40.888443,-74.12118,6085,1839,2025-01-17,1540,L9,OLI-2,H,D
40.88844,-74.120824,6086,1839,2025-01-17,1540,L9,OLI-2,H,D
40.927565,-74.112823,6107,1694,2025-01-17,1540,L9,OLI-2,H,D
40.237635,-74.119071,6115,4247,2025-01-17,1540,L9,OLI-2,H,D
40.237902,-74.118715,6116,4246,2025-01-17,1540,L9,OLI-2,H,D
40.237632,-74.118719,6116,4247,2025-01-17,1540,L9,OLI-2,H,D
40.237362,-74.118722,6116,4248,2025-01-17,1540,L9,OLI-2,M,D
40.237629,-74.118366,6117,4247,2025-01-17,1540,L9,OLI-2,M,D
40.929151,-74.10817,6120,1688,2025-01-17,1540,L9,OLI-2,H,D
40.918058,-74.106537,6125,1729,2025-01-17,1540,L9,OLI-2,H,D
40.889142,-74.10657,6126,1836,2025-01-17,1540,L9,OLI-2,H,D
40.651884,-74.109743,6126,2714,2025-01-17,1540,L9,OLI-2,H,D
40.651614,-74.109746,6126,2715,2025-01-17,1540,L9,OLI-2,H,D
40.651881,-74.109388,6127,2714,2025-01-17,1540,L9,OLI-2,H,D
40.651611,-74.109392,6127,2715,2025-01-17,1540,L9,OLI-2,H,D
40.651879,-74.109033,6128,2714,2025-01-17,1540,L9,OLI-2,H,D
40.651608,-74.109037,6128,2715,2025-01-17,1540,L9,OLI-2,M,D
40.928025,-74.102484,6136,1692,2025-01-17,1540,L9,OLI-2,H,D
40.928023,-74.102127,6137,1692,2025-01-17,1540,L9,OLI-2,H,D
40.88664,-74.097702,6151,1845,2025-01-17,1540,L9,OLI-2,H,D
40.885016,-74.097368,6152,1851,2025-01-17,1540,L9,OLI-2,H,D
40.884746,-74.097371,6152,1852,2025-01-17,1540,L9,OLI-2,H,D
40.885014,-74.097011,6153,1851,2025-01-17,1540,L9,OLI-2,H,D
40.884743,-74.097015,6153,1852,2025-01-17,1540,L9,OLI-2,H,D
40.60613,-74.099358,6157,2883,2025-01-17,1540,L9,OLI-2,H,D
40.652857,-74.095891,6165,2710,2025-01-17,1540,L9,OLI-2,M,D
40.652587,-74.095894,6165,2711,2025-01-17,1540,L9,OLI-2,M,D
40.057072,-74.082358,6226,4914,2025-01-17,1540,L9,OLI-2,H,D
40.169588,-74.025882,6382,4496,2025-01-17,1540,L9,OLI-2,H,D
40.263027,-74.016782,6404,4150,2025-01-17,1540,L9,OLI-2,H,D
40.367381,-73.988766,6479,3763,2025-01-17,1540,L9,OLI-2,H,D
40.328663,-73.980869,6503,3906,2025-01-17,1540,L9,OLI-2,H,D
40.328393,-73.980873,6503,3907,2025-01-17,1540,L9,OLI-2,H,D
40.326495,-73.980195,6505,3914,2025-01-17,1540,L9,OLI-2,H,D
40.767226,-73.972776,6507,2283,2025-01-17,1540,L9,OLI-2,H,D
40.738421,-73.869116,6800,2386,2025-01-17,1540,L9,OLI-2,H,D
40.737881,-73.869125,6800,2388,2025-01-17,1540,L9,OLI-2,L,D
40.962881,-73.85745,6822,1555,2025-01-17,1540,L9,OLI-2,H,D
40.962333,-73.856746,6824,1557,2025-01-17,1540,L9,OLI-2,H,D
40.9626,-73.856385,6825,1556,2025-01-17,1540,L9,OLI-2,H,D
40.643993,-73.857939,6836,2735,2025-01-17,1540,L9,OLI-2,M,D
40.644259,-73.85758,6837,2734,2025-01-17,1540,L9,OLI-2,H,D
40.643989,-73.857584,6837,2735,2025-01-17,1540,L9,OLI-2,H,D
40.643719,-73.857589,6837,2736,2025-01-17,1540,L9,OLI-2,M,D
40.89471,-73.850433,6845,1807,2025-01-17,1540,L9,OLI-2,H,D
40.89903,-73.850002,6846,1791,2025-01-17,1540,L9,OLI-2,H,D
40.896868,-73.850039,6846,1799,2025-01-17,1540,L9,OLI-2,H,D
40.896843,-73.847547,6853,1799,2025-01-17,1540,L9,OLI-2,H,D
40.893871,-73.847598,6853,1810,2025-01-17,1540,L9,OLI-2,H,D
40.896015,-73.84578,6858,1802,2025-01-17,1540,L9,OLI-2,H,D
40.895741,-73.845429,6859,1803,2025-01-17,1540,L9,OLI-2,H,D
40.687614,-73.841928,6879,2573,2025-01-17,1540,L9,OLI-2,H,D
40.856836,-73.819766,6933,1946,2025-01-17,1540,L9,OLI-2,M,D
40.93459,-73.812325,6950,1658,2025-01-17,1540,L9,OLI-2,H,D
40.93432,-73.81233,6950,1659,2025-01-17,1540,L9,OLI-2,H,D
40.93405,-73.812335,6950,1660,2025-01-17,1540,L9,OLI-2,H,D
40.661076,-73.810093,6970,2670,2025-01-17,1540,L9,OLI-2,M,D
40.769355,-73.77546,7062,2268,2025-01-17,1540,L9,OLI-2,H,D
40.769085,-73.775465,7062,2269,2025-01-17,1540,L9,OLI-2,H,D
40.772008,-73.77079,7075,2258,2025-01-17,1540,L9,OLI-2,H,D
40.722531,-73.768859,7083,2441,2025-01-17,1540,L9,OLI-2,H,D
40.722261,-73.768864,7083,2442,2025-01-17,1540,L9,OLI-2,L,D
40.762783,-73.767406,7085,2292,2025-01-17,1540,L9,OLI-2,H,D
40.996942,-73.754137,7110,1425,2025-01-17,1540,L9,OLI-2,H,D
40.997208,-73.753775,7111,1424,2025-01-17,1540,L9,OLI-2,H,D
40.996938,-73.75378,7111,1425,2025-01-17,1540,L9,OLI-2,H,D
40.996664,-73.753429,7112,1426,2025-01-17,1540,L9,OLI-2,H,D
40.996656,-73.752716,7114,1426,2025-01-17,1540,L9,OLI-2,H,D
41.009732,-73.737485,7156,1377,2025-01-17,1540,L9,OLI-2,H,D
41.010268,-73.737118,7157,1375,2025-01-17,1540,L9,OLI-2,H,D
41.015386,-73.735594,7161,1356,2025-01-17,1540,L9,OLI-2,H,D
40.989717,-73.711476,7230,1450,2025-01-17,1540,L9,OLI-2,H,D
40.980257,-73.711303,7231,1485,2025-01-17,1540,L9,OLI-2,H,D
40.793516,-73.71101,7242,2176,2025-01-17,1540,L9,OLI-2,H,D
40.744552,-73.706626,7257,2357,2025-01-17,1540,L9,OLI-2,H,D
40.744818,-73.706265,7258,2356,2025-01-17,1540,L9,OLI-2,H,D
40.744548,-73.706271,7258,2357,2025-01-17,1540,L9,OLI-2,H,D
40.824737,-73.675897,7339,2059,2025-01-17,1540,L9,OLI-2,L,D
40.824733,-73.675541,7340,2059,2025-01-17,1540,L9,OLI-2,H,D
40.824729,-73.675186,7341,2059,2025-01-17,1540,L9,OLI-2,H,D
40.7992,-73.664314,7373,2153,2025-01-17,1540,L9,OLI-2,L,D
40.824973,-73.626798,7477,2056,2025-01-17,1540,L9,OLI-2,H,D
40.824969,-73.626442,7478,2056,2025-01-17,1540,L9,OLI-2,H,D
40.824699,-73.626448,7478,2057,2025-01-17,1540,L9,OLI-2,H,D
40.740395,-73.627473,7480,2369,2025-01-17,1540,L9,OLI-2,L,D
38.808872,-76.1769,1501,4243,2025-01-17,1540,L9,OLI-2,H,D
38.717583,-76.112943,1682,4583,2025-01-17,1540,L9,OLI-2,H,D
38.717586,-76.112598,1683,4583,2025-01-17,1540,L9,OLI-2,H,D
38.77494,-76.0793,1782,4372,2025-01-17,1540,L9,OLI-2,H,D
39.026193,-76.067168,1828,3443,2025-01-17,1540,L9,OLI-2,H,D
39.730265,-75.885755,2377,844,2025-01-17,1540,L9,OLI-2,H,D
39.319543,-75.865935,2419,2364,2025-01-17,1540,L9,OLI-2,L,D
39.319272,-75.865932,2419,2365,2025-01-17,1540,L9,OLI-2,H,D
38.337537,-75.845881,2443,5997,2025-01-17,1540,L9,OLI-2,L,D
39.863876,-75.838015,2518,351,2025-01-17,1540,L9,OLI-2,L,D
39.798186,-75.718425,2857,597,2025-01-17,1540,L9,OLI-2,H,D
39.798188,-75.718075,2858,597,2025-01-17,1540,L9,OLI-2,H,D
39.797917,-75.718072,2858,598,2025-01-17,1540,L9,OLI-2,H,D
39.79819,-75.717724,2859,597,2025-01-17,1540,L9,OLI-2,H,D
39.62514,-75.682027,2956,1238,2025-01-17,1540,L9,OLI-2,H,D
39.591101,-75.630685,3102,1365,2025-01-17,1540,L9,OLI-2,M,D
39.590831,-75.630682,3102,1366,2025-01-17,1540,L9,OLI-2,L,D
39.584663,-75.621543,3128,1389,2025-01-17,1540,L9,OLI-2,M,D
39.584393,-75.621541,3128,1390,2025-01-17,1540,L9,OLI-2,M,D
38.57213,-75.595159,3179,5135,2025-01-17,1540,L9,OLI-2,L,D
39.841114,-75.582474,3246,441,2025-01-17,1540,L9,OLI-2,H,D
39.844649,-75.578296,3258,428,2025-01-17,1540,L9,OLI-2,H,D
38.364677,-75.497304,3459,5904,2025-01-17,1540,L9,OLI-2,H,D
38.364407,-75.497302,3459,5905,2025-01-17,1540,L9,OLI-2,H,D
38.543835,-75.453783,3589,5242,2025-01-17,1540,L9,OLI-2,L,D
38.183964,-75.380633,3796,6574,2025-01-17,1540,L9,OLI-2,M,D
38.184236,-75.380292,3797,6573,2025-01-17,1540,L9,OLI-2,H,D
38.183965,-75.380291,3797,6574,2025-01-17,1540,L9,OLI-2,H,D
39.586,-75.372119,3842,1388,2025-01-17,1540,L9,OLI-2,H,D
39.585729,-75.372118,3842,1389,2025-01-17,1540,L9,OLI-2,L,D
39.640654,-74.971738,4988,1188,2025-01-17,1540,L9,OLI-2,H,D
39.640925,-74.971389,4989,1187,2025-01-17,1540,L9,OLI-2,H,D
39.640654,-74.971389,4989,1188,2025-01-17,1540,L9,OLI-2,H,D
39.640925,-74.971039,4990,1187,2025-01-17,1540,L9,OLI-2,H,D
39.589543,-74.922148,5130,1377,2025-01-17,1540,L9,OLI-2,H,D
39.589273,-74.922149,5130,1378,2025-01-17,1540,L9,OLI-2,H,D
39.236069,-74.789753,5512,2684,2025-01-17,1540,L9,OLI-2,H,D
39.393547,-74.631809,5964,2100,2025-01-17,1540,L9,OLI-2,H,D
39.422965,-74.542429,6220,1990,2025-01-17,1540,L9,OLI-2,H,D
39.422963,-74.54208,6221,1990,2025-01-17,1540,L9,OLI-2,H,D
36.901496,-76.979613,328,5988,2025-01-17,1540,L9,OLI-2,L,D
36.901226,-76.979606,328,5989,2025-01-17,1540,L9,OLI-2,H,D
36.901501,-76.979276,329,5988,2025-01-17,1540,L9,OLI-2,H,D
36.901231,-76.979269,329,5989,2025-01-17,1540,L9,OLI-2,H,D
37.353878,-76.699477,1190,4331,2025-01-17,1540,L9,OLI-2,H,D
37.286361,-76.674945,1258,4582,2025-01-17,1540,L9,OLI-2,H,D
37.590738,-76.661018,1319,3457,2025-01-17,1540,L9,OLI-2,L,D
37.591013,-76.660685,1320,3456,2025-01-17,1540,L9,OLI-2,L,D
37.858333,-76.62745,1435,2469,2025-01-17,1540,L9,OLI-2,H,D
37.858338,-76.627109,1436,2469,2025-01-17,1540,L9,OLI-2,H,D
37.858068,-76.627103,1436,2470,2025-01-17,1540,L9,OLI-2,L,D
37.426697,-76.59636,1499,4067,2025-01-17,1540,L9,OLI-2,H,D
37.847198,-76.530373,1719,2515,2025-01-17,1540,L9,OLI-2,M,D
37.847743,-76.530044,1720,2513,2025-01-17,1540,L9,OLI-2,H,D
37.847473,-76.530038,1720,2514,2025-01-17,1540,L9,OLI-2,H,D
37.847203,-76.530032,1720,2515,2025-01-17,1540,L9,OLI-2,H,D
37.847477,-76.529697,1721,2514,2025-01-17,1540,L9,OLI-2,M,D
36.970408,-76.414905,2009,5763,2025-01-17,1540,L9,OLI-2,H,D
36.970138,-76.4149,2009,5764,2025-01-17,1540,L9,OLI-2,H,D
36.970412,-76.414568,2010,5763,2025-01-17,1540,L9,OLI-2,H,D
37.704342,-76.33856,2274,3052,2025-01-17,1540,L9,OLI-2,L,D
37.704346,-76.33822,2275,3052,2025-01-17,1540,L9,OLI-2,L,D
36.79497,-76.290624,2369,6417,2025-01-17,1540,L9,OLI-2,M,D
36.809764,-75.988526,3268,6373,2025-01-17,1540,L9,OLI-2,H,D
38.337537,-75.845881,3743,727,2025-01-17,1540,L9,OLI-2,L,D
37.566678,-75.807193,3831,3579,2025-01-17,1540,L9,OLI-2,H,D
37.566408,-75.80719,3831,3580,2025-01-17,1540,L9,OLI-2,H,D
37.566681,-75.806854,3832,3579,2025-01-17,1540,L9,OLI-2,M,D
38.045715,-75.78097,3923,1808,2025-01-17,1540,L9,OLI-2,H,D
38.045444,-75.780967,3923,1809,2025-01-17,1540,L9,OLI-2,H,D
38.045717,-75.780628,3924,1808,2025-01-17,1540,L9,OLI-2,H,D
38.045447,-75.780625,3924,1809,2025-01-17,1540,L9,OLI-2,H,D
38.045176,-75.780622,3924,1810,2025-01-17,1540,L9,OLI-2,L,D
37.902977,-75.534789,4640,2341,2025-01-17,1540,L9,OLI-2,M,D
37.902707,-75.534787,4640,2342,2025-01-17,1540,L9,OLI-2,M,D
37.988598,-75.424718,4964,2026,2025-01-17,1540,L9,OLI-2,H,D
38.184236,-75.380292,5097,1303,2025-01-17,1540,L9,OLI-2,H,D
38.183965,-75.380291,5097,1304,2025-01-17,1540,L9,OLI-2,H,D
39.730262,-75.886105,1086,6124,2025-01-17,1540,L9,OLI-2,L,D
39.730265,-75.885755,1087,6124,2025-01-17,1540,L9,OLI-2,H,D
39.863876,-75.838015,1228,5631,2025-01-17,1540,L9,OLI-2,L,D
39.798186,-75.718425,1567,5877,2025-01-17,1540,L9,OLI-2,L,D
39.798188,-75.718075,1568,5877,2025-01-17,1540,L9,OLI-2,H,D
39.797917,-75.718072,1568,5878,2025-01-17,1540,L9,OLI-2,H,D
39.79819,-75.717724,1569,5877,2025-01-17,1540,L9,OLI-2,H,D
40.358194,-75.722568,1572,3805,2025-01-17,1540,L9,OLI-2,L,D
40.46236,-75.658575,1756,3421,2025-01-17,1540,L9,OLI-2,H,D
40.46209,-75.658573,1756,3422,2025-01-17,1540,L9,OLI-2,L,D
39.590831,-75.630682,1812,6646,2025-01-17,1540,L9,OLI-2,M,D
39.584393,-75.621541,1838,6670,2025-01-17,1540,L9,OLI-2,M,D
39.97217,-75.589908,1938,5236,2025-01-17,1540,L9,OLI-2,H,D
39.841114,-75.582474,1956,5721,2025-01-17,1540,L9,OLI-2,H,D
40.548417,-75.587849,1958,3104,2025-01-17,1540,L9,OLI-2,H,D
39.844649,-75.578296,1968,5708,2025-01-17,1540,L9,OLI-2,H,D
40.563693,-75.559277,2039,3048,2025-01-17,1540,L9,OLI-2,H,D
40.578942,-75.47327,2282,2993,2025-01-17,1540,L9,OLI-2,H,D
40.578672,-75.473268,2282,2994,2025-01-17,1540,L9,OLI-2,H,D
40.578944,-75.472915,2283,2993,2025-01-17,1540,L9,OLI-2,H,D
40.578674,-75.472913,2283,2994,2025-01-17,1540,L9,OLI-2,H,D
40.578945,-75.472561,2284,2993,2025-01-17,1540,L9,OLI-2,H,D
40.578675,-75.472559,2284,2994,2025-01-17,1540,L9,OLI-2,H,D
40.578947,-75.472206,2285,2993,2025-01-17,1540,L9,OLI-2,H,D
40.578677,-75.472205,2285,2994,2025-01-17,1540,L9,OLI-2,H,D
40.579218,-75.471854,2286,2992,2025-01-17,1540,L9,OLI-2,H,D
40.578948,-75.471852,2286,2993,2025-01-17,1540,L9,OLI-2,H,D
40.578678,-75.47185,2286,2994,2025-01-17,1540,L9,OLI-2,H,D
40.361991,-75.454436,2331,3796,2025-01-17,1540,L9,OLI-2,L,D
40.526862,-75.453069,2338,3186,2025-01-17,1540,L9,OLI-2,L,D
40.204457,-75.444217,2357,4379,2025-01-17,1540,L9,OLI-2,H,D
40.057451,-75.436578,2376,4923,2025-01-17,1540,L9,OLI-2,H,D
40.715981,-75.397518,2498,2487,2025-01-17,1540,L9,OLI-2,M,D
39.586,-75.372119,2552,6668,2025-01-17,1540,L9,OLI-2,M,D
39.585729,-75.372118,2552,6669,2025-01-17,1540,L9,OLI-2,H,D
40.456658,-75.357065,2608,3447,2025-01-17,1540,L9,OLI-2,L,D
40.663523,-75.319126,2718,2682,2025-01-17,1540,L9,OLI-2,H,D
40.894866,-75.318098,2724,1826,2025-01-17,1540,L9,OLI-2,H,D
40.041647,-75.307768,2742,4983,2025-01-17,1540,L9,OLI-2,H,D
40.041377,-75.307766,2742,4984,2025-01-17,1540,L9,OLI-2,H,D
40.622748,-75.306517,2753,2833,2025-01-17,1540,L9,OLI-2,H,D
40.623019,-75.306164,2754,2832,2025-01-17,1540,L9,OLI-2,H,D
40.622749,-75.306162,2754,2833,2025-01-17,1540,L9,OLI-2,H,D
40.037887,-75.298608,2768,4997,2025-01-17,1540,L9,OLI-2,L,D
40.037616,-75.298607,2768,4998,2025-01-17,1540,L9,OLI-2,H,D
40.037617,-75.298255,2769,4998,2025-01-17,1540,L9,OLI-2,L,D
40.85798,-75.263105,2878,1963,2025-01-17,1540,L9,OLI-2,H,D
34.790752,-77.230099,2036,3227,2025-01-17,1541,L9,OLI-2,L,D
34.790482,-77.230091,2036,3228,2025-01-17,1541,L9,OLI-2,L,D
34.989845,-76.994921,2768,2506,2025-01-17,1541,L9,OLI-2,M,D
34.783265,-76.941086,2917,3273,2025-01-17,1541,L9,OLI-2,H,D
34.782994,-76.941079,2917,3274,2025-01-17,1541,L9,OLI-2,H,D
34.78327,-76.940758,2918,3273,2025-01-17,1541,L9,OLI-2,H,D
34.782999,-76.940751,2918,3274,2025-01-17,1541,L9,OLI-2,H,D
35.067361,-76.883312,3113,2226,2025-01-17,1541,L9,OLI-2,M,D
35.06709,-76.883306,3113,2227,2025-01-17,1541,L9,OLI-2,M,D
35.067366,-76.882983,3114,2226,2025-01-17,1541,L9,OLI-2,M,D
35.067371,-76.882655,3115,2226,2025-01-17,1541,L9,OLI-2,H,D
35.0671,-76.882648,3115,2227,2025-01-17,1541,L9,OLI-2,H,D
35.297784,-76.795274,3396,1379,2025-01-17,1541,L9,OLI-2,H,D
35.203553,-76.690055,3709,1733,2025-01-17,1541,L9,OLI-2,M,D
35.203283,-76.69005,3709,1734,2025-01-17,1541,L9,OLI-2,H,D
36.355596,-76.806227,2125,2747,2025-01-17,1541,L9,OLI-2,H,D
36.355871,-76.805899,2126,2746,2025-01-17,1541,L9,OLI-2,H,D
36.355601,-76.805892,2126,2747,2025-01-17,1541,L9,OLI-2,H,D
35.813126,-76.768622,2201,4755,2025-01-17,1541,L9,OLI-2,M,D
35.628255,-76.70425,2383,5442,2025-01-17,1541,L9,OLI-2,M,D
35.632172,-76.575463,2772,5434,2025-01-17,1541,L9,OLI-2,H,D
35.631902,-76.575458,2772,5435,2025-01-17,1541,L9,OLI-2,H,D
35.632177,-76.575132,2773,5434,2025-01-17,1541,L9,OLI-2,H,D
35.631906,-76.575126,2773,5435,2025-01-17,1541,L9,OLI-2,H,D
36.970408,-76.414905,3329,493,2025-01-17,1541,L9,OLI-2,H,D
36.970138,-76.4149,3329,494,2025-01-17,1541,L9,OLI-2,H,D
36.970412,-76.414568,3330,493,2025-01-17,1541,L9,OLI-2,H,D
36.79497,-76.290624,3689,1147,2025-01-17,1541,L9,OLI-2,M,D
36.322459,-76.078922,4299,2902,2025-01-17,1541,L9,OLI-2,M,D
36.322189,-76.078918,4299,2903,2025-01-17,1541,L9,OLI-2,H,D
36.322192,-76.078584,4300,2903,2025-01-17,1541,L9,OLI-2,H,D
36.321921,-76.078581,4300,2904,2025-01-17,1541,L9,OLI-2,H,D
36.321651,-76.078577,4300,2905,2025-01-17,1541,L9,OLI-2,H,D
36.322195,-76.07825,4301,2903,2025-01-17,1541,L9,OLI-2,H,D
36.321924,-76.078246,4301,2904,2025-01-17,1541,L9,OLI-2,H,D
36.321654,-76.078243,4301,2905,2025-01-17,1541,L9,OLI-2,H,D
36.809764,-75.988526,4588,1103,2025-01-17,1541,L9,OLI-2,H,D
35.88178,-75.929338,4731,4536,2025-01-17,1541,L9,OLI-2,H,D
35.881509,-75.929335,4731,4537,2025-01-17,1541,L9,OLI-2,M,D
35.43845,-77.274923,644,6109,2025-01-17,1541,L9,OLI-2,M,D
35.881782,-75.929005,4732,4536,2025-01-17,1541,L9,OLI-2,H,D
35.881512,-75.929002,4732,4537,2025-01-17,1541,L9,OLI-2,H,D
35.881515,-75.92867,4733,4537,2025-01-17,1541,L9,OLI-2,M,D
36.231652,-75.872037,4915,3244,2025-01-17,1541,L9,OLI-2,H,D
36.134112,-75.736923,5317,3608,2025-01-17,1541,L9,OLI-2,H,D
36.064284,-75.699627,5427,3867,2025-01-17,1541,L9,OLI-2,H,D
35.876236,-77.113937,1166,4501,2025-01-17,1541,L9,OLI-2,H,D
36.230312,-77.108411,1211,3192,2025-01-17,1541,L9,OLI-2,H,D
36.113703,-77.065295,1331,3626,2025-01-17,1541,L9,OLI-2,M,D
36.901226,-76.979606,1648,719,2025-01-17,1541,L9,OLI-2,H,D
36.901501,-76.979276,1649,718,2025-01-17,1541,L9,OLI-2,H,D
